Ticker,Sector,LastClose,ATR_2H,EMA15_2H,EMA50_2H,EMA150_2H,EMA150_slope,MACD_diff,RSI_2H,MFI_2H,Timestamp,FibSupport_2H,EMA400_2H,EMA500_2H,EMA600_2H,EMA50_1D,EMA100_1D,reject_reason
IVZ,FINANCIERO,23.6200008392334,0.2838359560285295,23.11170260821441,22.70551692740599,21.92237426256974,0.0047242119854031,0.0750713920159856,66.70820646336676,81.1067469845719,2025-10-02 18:00:00+00:00,22.397499923706054,,,,21.36948368175672,19.77354924241887,low_atr; ema15_not_above_price; rsi_too_high; mfi_too_high
IX,TECNOLOGÍA,25.559999465942383,0.1771211624145507,25.87756883432785,26.311220856296533,25.91033379046591,-0.0009239357553472,-0.0531832187433699,29.47929704642748,59.08426729877365,2025-10-02 18:00:00+00:00,25.345839405059813,,,,25.492505128500152,24.21595970704189,low_atr; ema50_not_below_price; price_below_ema150; too_close_to_ema150; mfi_too_high
JAZZ,SALUD,137.17999267578125,1.8078662327357704,134.2964609256103,130.7960833514935,126.08699479413455,0.0061974463244533,0.6871835606843923,70.85577770081926,60.339037236726114,2025-10-02 18:00:00+00:00,125.47434301757812,,,,124.47000282179098,120.74537474057848,ema15_not_above_price; rsi_too_high; mfi_too_high
JBL,COMMODITIES,215.66000366210935,3.0471812656947543,215.57854343062357,216.9719152598753,216.2949356275952,-0.0003076802938616,0.3498074098083992,48.1452659674036,68.98354007850897,2025-10-02 18:00:00+00:00,221.7797768249512,,,,213.6179583482404,202.52232847542163,ema15_not_above_price; ema50_not_below_price; price_below_ema150; too_close_to_ema150; mfi_too_high
JBLU,FINANCIERO,4.704999923706055,0.0950285707201276,4.809464360697613,4.952194995367698,4.9695185615328095,-0.003802847128158,-0.0209187346275823,34.05872631840053,41.52979705081961,2025-10-02 18:00:00+00:00,5.1302599534988405,,,,4.935352127793367,4.940047666287884,low_atr; ema50_not_below_price; price_below_ema150; too_close_to_ema150
JBHT,FINANCIERO,134.19000244140625,1.375718252999442,133.6801033996727,134.44570318648428,138.88875781113654,-0.0023596840349091,0.1438346452436577,52.464554474241446,73.83592799791438,2025-10-02 18:00:00+00:00,143.64375,,,,139.6060919852435,142.85018269350277,ema15_not_above_price; ema50_not_below_price; price_below_ema150; too_close_to_ema150; rsi_too_high; mfi_too_high
JCI,COMMODITIES,108.66000366210938,1.2821360996791296,108.47985699200368,107.96340101389914,107.36732991247418,0.0008695093437232,-0.0074077493068524,52.206973835036926,67.64569535305378,2025-10-02 18:00:00+00:00,108.60371690368652,,,,106.57503868533183,102.89373159024902,ema15_not_above_price; rsi_too_high; mfi_too_high
JD,TECNOLOGÍA,35.970001220703125,0.5242862701416016,35.717282167158224,34.94447217011834,33.58806093267997,0.0053389433632458,0.0567901758497264,57.38942901849877,61.549154357217226,2025-10-02 18:00:00+00:00,34.20128023147583,,,,33.449891876511806,33.6170054210866,ema15_not_above_price; rsi_too_high; mfi_too_high
JJSF,SALUD,96.76000213623048,1.1035003662109375,96.9542839655916,98.78984341456967,104.65789917128684,-0.0046593703013805,0.3089605513664528,46.17563860834796,61.01227127973831,2025-10-02 18:00:00+00:00,114.33466770935058,,,,106.51889743860303,112.76309472454606,ema50_not_below_price; price_below_ema150; too_close_to_ema150; mfi_too_high
JHG,FINANCIERO,44.95000076293945,0.4262850625174386,44.44100963276775,44.53122752345271,44.12626649230677,0.0004877092103576,0.0475191447874232,56.98374847840982,73.47277116610873,2025-10-02 18:00:00+00:00,44.00289952850342,,,,43.54742678221353,41.98326890863677,low_atr; ema15_not_above_price; rsi_too_high; mfi_too_high
JKHY,TECNOLOGÍA,146.27999877929688,1.5294581821986608,147.3451644614419,151.12032915368098,157.96696434549492,-0.0052531606503834,-0.0872505594155139,37.99536412004721,63.24112184225219,2025-10-02 18:00:00+00:00,167.7252403564453,,,,160.2562456131144,166.0550195928886,ema50_not_below_price; price_below_ema150; too_close_to_ema150; mfi_too_high
JLL,FINANCIERO,293.3999938964844,3.1176627022879466,296.9316713739855,303.2580008452611,299.63590548218616,-0.0012081241122011,-0.0471321070407468,32.89462923314319,47.47688557743022,2025-10-02 18:00:00+00:00,297.8501448974609,,,,294.03192497712706,278.9263287128142,ema50_not_below_price; price_below_ema150; too_close_to_ema150
JNJ,SALUD,186.0050048828125,1.3628812517438615,184.1518741302144,180.4945357780166,176.6658018323166,0.0036088090367368,0.1204670153944933,72.17071449568286,76.77223445926388,2025-10-02 18:00:00+00:00,178.04847610473632,,,,174.81773530918417,169.13790918361337,ema15_not_above_price; rsi_too_high; mfi_too_high
JOBY,FINANCIERO,17.790000915527344,0.5797927039010184,16.699249413706035,15.889429462570426,15.27103570595144,0.0091306901756813,0.1663696289402716,65.68242931794966,68.29910126999289,2025-10-02 18:00:00+00:00,17.798500398635866,,,,14.850555032954215,13.23276112325676,ema15_not_above_price; rsi_too_high; mfi_too_high
JPM,FINANCIERO,307.54998779296875,2.6010524204799106,310.80210207904383,310.922313707119,304.3222595218346,0.000888094465344,-0.8936766462570654,37.70315298342834,43.61286931419418,2025-10-02 18:00:00+00:00,305.1089530029297,,,,300.8276922600372,288.9318488707663,ema50_not_below_price
K,FINANCIERO,82.6500015258789,0.2378572736467634,81.70836901377109,79.9710096500461,79.51608611621525,0.0025860329352348,0.0330598644895538,81.44690140396355,75.43023310826618,2025-10-02 18:00:00+00:00,80.50936128234864,,,,79.6498320355227,80.01473285547945,low_atr; ema15_not_above_price; rsi_too_high; mfi_too_high
KALU,COMMODITIES,79.37999725341797,0.9371000017438617,77.76937052216304,76.85602867820894,77.51019094655182,0.0011054406497315,0.254429858709836,66.11249649633139,61.56008690075734,2025-10-02 18:00:00+00:00,87.23608093261718,,,,77.16292833417853,76.36149904816423,ema15_not_above_price; rsi_too_high; mfi_too_high
KAR,TECNOLOGÍA,28.61000061035156,0.3024572644914899,28.392258045627027,28.48007073811056,28.23698390451875,0.0005513160096373,0.0401795195064971,55.748654005807936,78.38361275606461,2025-10-02 18:00:00+00:00,28.32094033432007,,,,27.75973077721674,26.060871497810503,low_atr; ema15_not_above_price; rsi_too_high; mfi_too_high
KBH,FINANCIERO,64.7300033569336,0.7294344220842633,64.09521151275894,63.92809142233149,63.12424633771158,0.0017262138243221,0.1677453090507881,59.83046434595826,79.29809518855402,2025-10-02 18:00:00+00:00,63.174819900512695,,,,62.21622909595199,60.59771906579634,ema15_not_above_price; rsi_too_high; mfi_too_high
KBC.BR,FINANCIERO,102.75,0.7071435110909599,101.96429773172886,100.97066122862492,100.23249899435196,0.0013907863731204,-0.0046726728005002,63.35366795906754,78.5301185328953,2025-10-03 06:00:00+00:00,101.87065881347657,,,,98.76793231363531,94.53951364217149,ema15_not_above_price; rsi_too_high; mfi_too_high
KBR,COMMODITIES,47.119998931884766,0.4528642381940569,47.41279857818999,48.00539456805552,48.62155615365558,-0.0017338876057132,0.0477164456725694,43.51580706849962,49.302960720702266,2025-10-02 18:00:00+00:00,49.22965784454345,,,,48.89002945229929,49.779118656034925,low_atr; ema50_not_below_price; price_below_ema150; too_close_to_ema150
KDP,SALUD,25.739999771118164,0.2335710525512695,25.625087038678704,26.25586334062861,28.542485945812643,-0.0071491177871757,0.0529303835675072,48.58772025152392,50.31488876885177,2025-10-02 18:00:00+00:00,31.86097102355957,,,,29.29062268139521,30.956460255566544,low_atr; ema15_not_above_price; ema50_not_below_price; price_below_ema150; too_close_to_ema150; mfi_too_high
KEYS,TECNOLOGÍA,175.1699981689453,1.4557157244001115,174.02798173936796,173.64223458480188,170.2464317638186,0.0016089659009758,0.1579987385754162,54.84526559647153,41.02434429367313,2025-10-02 18:00:00+00:00,169.6767678527832,,,,168.96875429766686,165.39398246739896,ema15_not_above_price; rsi_too_high
KEX,FINANCIERO,83.69999694824219,0.9271425519670758,83.91345093778838,84.82858276570492,90.85187318165724,-0.0050414902096463,0.114934013292309,47.4558406439234,54.2596452146905,2025-10-02 18:00:00+00:00,107.0043235321045,,,,93.15258482988148,98.7543369164492,ema50_not_below_price; price_below_ema150; too_close_to_ema150; mfi_too_high
KEY,FINANCIERO,18.45499992370605,0.2077501841953822,18.542582605828503,18.7224679762567,18.71167844145693,-0.0009905501163498,-0.0163644339514884,44.7698153930948,45.65433394607195,2025-10-02 18:00:00+00:00,18.61379800415039,,,,18.50699626865564,17.94470047061997,low_atr; ema50_not_below_price; price_below_ema150; too_close_to_ema150
KFY,FINANCIERO,69.25,0.601785387311663,69.68196942653657,71.08320038490426,72.38896529388244,-0.0029784678557027,0.0125977071323239,38.0917495891338,58.70932363988735,2025-10-02 18:00:00+00:00,74.73668292236329,,,,72.1010739234747,71.36843618910956,ema50_not_below_price; price_below_ema150; too_close_to_ema150; mfi_too_high
